micro_niche,warehouse_source,country,route,currency,records,buyers,repeat_buyers,repeat_buyer_rate,median_estimated_value,compatible_award_rows,p25_award_value,median_award_value,p75_award_value,bidder_rows,median_bidders,single_bid_pct,supplier_count,top_supplier_share_pct,hhi,historical_spm_score
Video production / editing / motion,Germany,GERMANY,COMPETITIVE_OTHER,EUR,7,3,2,66.67,305600.0,478796.25,728887.5,978978.75,2,2.5,0.0,2,50.0,5000.0,63.8
Mailing / fulfilment / routing,France,FRANCE,COMPETITIVE_OTHER,EUR,16,15,1,6.67,,56181.88,56457.259999999995,56732.64,0,,,2,66.67,5555.56,63.77
Social media / community management,Germany,GERMANY,OPEN_PUBLIC,EUR,23,5,0,0.0,500000.5,990000.0,990000.0,990000.0,2,0.0,0.0,1,100.0,10000.0,63.73
Graphic design / DTP / visual identity,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,4,3,1,33.33,,66969.45,114615.9,676300.255,0,,,2,66.67,5555.56,63.72
Mailing / fulfilment / routing,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,10,10,0,0.0,500000.0,145046.5,205531.0,255000.0,5,7.0,0.0,9,16.67,1458.33,63.03
Software licence renewal / licensing,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,5,3,1,33.33,,354773.76,374774.43,415884.02,0,,,5,20.0,2000.0,62.27
Subtitling / captioning,France,FRANCE,OPEN_PUBLIC,EUR,12,12,0,0.0,,15832.0,15832.0,15832.0,0,,,3,33.33,3333.33,62.24
Transcription / speech-to-text,Quebec,CANADA - QUEBEC,OPEN_PUBLIC,CAD,8,8,0,0.0,3341649.0,423290.0,976892.64,1339456.8375,8,1.0,50.0,3,75.0,5937.5,61.67
LMS / e-learning platform software,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,8,8,0,0.0,200000.0,11713.224999999999,43539.65,1731250.0,2,6.0,0.0,5,20.0,2000.0,59.77
Graphic design / DTP / visual identity,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,5,5,0,0.0,,100000.0,100000.0,450000.0,5,6.0,20.0,9,16.67,1342.59,59.59
Software licence renewal / licensing,Quebec,CANADA - QUEBEC,OPEN_PUBLIC,CAD,4,3,1,33.33,,104342.67,198425.0,198425.0,5,4.0,0.0,3,40.0,3600.0,59.42
Translation services,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,4,1,1,100.0,,50000.0,50000.0,50000.0,0,,,3,50.0,3750.0,59.25
Website design / redesign / development,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,11,11,0,0.0,82500.0,52083.0,68250.07,123212.0,10,18.0,0.0,14,15.38,848.13,59.23
Market research / surveys / polling,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,8,7,1,14.29,1747033.0,735193.5,1340387.0,1945580.5,2,4.0,0.0,3,50.0,3750.0,59.09
Media / press monitoring,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,6,6,0,0.0,,34322.75,36057.5,43851.0,0,,,6,16.67,1666.67,59.0
LMS / e-learning platform software,Ireland,IRELAND,OPEN_PUBLIC,EUR,7,7,0,0.0,425000.0,220439.0,400000.0,425500.0,5,5.0,0.0,5,20.0,2000.0,58.67
Website design / redesign / development,Germany,GERMANY,OPEN_PUBLIC,EUR,25,3,0,0.0,435609.245,,,,0,,,1,100.0,10000.0,58.4
Video production / editing / motion,Ireland,IRELAND,OPEN_PUBLIC,EUR,5,5,0,0.0,220000.0,162500.0,210000.0,397325.0,4,12.5,0.0,7,25.0,1770.83,58.22
Commercial printing / print production,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,4,3,1,33.33,,1.0,1.0,1.0,0,,,11,9.09,909.09,57.99
Data entry / document indexing,France,FRANCE,OPEN_PUBLIC,EUR,6,6,0,0.0,,193000.0,193000.0,193000.0,0,,,1,100.0,10000.0,57.44
Media / press monitoring,Germany,GERMANY,OPEN_PUBLIC,EUR,17,4,0,0.0,,26.031999999999996,32.544,48.4,5,5.0,0.0,4,40.0,2800.0,57.42
Document scanning / digitization / OCR,Germany,GERMANY,COMPETITIVE_OTHER,EUR,4,3,1,33.33,,1.0,1.0,1.0,3,1.0,100.0,4,33.33,2777.78,56.52
Annual report / publication layout-production,France,FRANCE,OPEN_PUBLIC,EUR,6,6,0,0.0,,,,,0,,,,,,55.14
Data entry / document indexing,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,4,3,1,33.33,,,,,0,,,,,,55.12
Software licence renewal / licensing,Ireland,IRELAND,COMPETITIVE_OTHER,EUR,4,2,1,50.0,7000000.0,556553.97,1414272.5,3407055.0,1,6.0,0.0,2,75.0,6250.0,54.78
Document scanning / digitization / OCR,Germany,GERMANY,OPEN_PUBLIC,EUR,3,2,1,50.0,,,,,0,,,,,,54.57
Promotional merchandise / branded goods,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,9,9,0,0.0,162000.0,200000.0,1950000.0,1950000.0,9,12.0,0.0,9,33.33,1769.55,54.46
Promotional merchandise / branded goods,Ireland,IRELAND,OPEN_PUBLIC,EUR,6,6,0,0.0,625000.0,471000.0,500000.0,575000.0,3,10.0,0.0,6,55.56,3703.7,54.29
Video production / editing / motion,United Kingdom,UNITED KINGDOM,OPEN_PUBLIC,GBP,5,5,0,0.0,542500.0,357500.0,655000.0,952500.0,1,29.0,0.0,2,50.0,5000.0,54.22
Commercial printing / print production,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,5,5,0,0.0,26100000.0,151000.0,151000.0,151000.0,1,5.0,0.0,5,33.33,2592.59,53.76
Video production / editing / motion,Quebec,CANADA - QUEBEC,OPEN_PUBLIC,CAD,4,4,0,0.0,,81600.0,85050.0,189875.0,4,13.0,0.0,3,50.0,3750.0,52.66
Website maintenance / hosting / support,Canada federal,CANADA,OPEN_PUBLIC,CAD,4,4,0,0.0,,962128.2050000001,1185343.06,1592671.53,0,,,3,33.33,3333.33,52.46
Market research / surveys / polling,Canada federal,CANADA,OPEN_PUBLIC,CAD,4,3,1,33.33,,6304160.0,6304160.0,6304160.0,0,,,1,100.0,10000.0,52.32
WordPress / Drupal / CMS implementation,Germany,GERMANY,OPEN_PUBLIC,EUR,7,3,0,0.0,2180000.0,1530000.0,2556000.0,3582000.0,1,5.0,0.0,3,33.33,3333.33,52.1
LMS / e-learning platform software,Germany,GERMANY,COMPETITIVE_OTHER,EUR,3,1,1,100.0,,479150.0,479150.0,479150.0,1,3.0,0.0,2,50.0,5000.0,51.94
Promotional merchandise / branded goods,Canada federal,CANADA,COMPETITIVE_OTHER,CAD,3,1,1,100.0,,167158.64,192615.28,218071.91999999998,0,,,1,100.0,10000.0,51.94
Market research / surveys / polling,United Kingdom,UNITED KINGDOM,COMPETITIVE_OTHER,GBP,13,13,0,0.0,3500000.0,125000.0,1900000.0,20000000.0,14,27.0,0.0,63,5.36,285.72,51.85
