warehouse_source,country,buyer_name,lean_lane,route_band,records,median_value,avg_priority
AUSTENDER_V1,Australia,Office of the Australian Information Commissioner,Hardware / AV resale,AWARD_FIRST_EVIDENCE,2,48052.565,61.05
AUSTENDER_V1,Australia,Clean Energy Regulator,Office supplies / consumables resale,AWARD_FIRST_EVIDENCE,2,69250.0,61.02
AUSTENDER_V1,Australia,Australian Centre for International Agricultural Research,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,77487.185,61.0
AUSTENDER_V1,Australia,Australian Digital Health Agency,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,110922.5,61.0
AUSTENDER_V1,Australia,IP Australia,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,397500.0,60.2
AUSTENDER_V1,Australia,Future Fund Management Agency,Event support / production,AWARD_FIRST_EVIDENCE,2,105000.0,60.0
AUSTENDER_V1,Australia,Australian Federal Police,Event support / production,AWARD_FIRST_EVIDENCE,2,102552.9,60.0
AUSTENDER_V1,Australia,Australian Financial Security Authority,Call centre / helpdesk operations,AWARD_FIRST_EVIDENCE,2,138815.88999999998,59.63
AUSTENDER_V1,Australia,Australian Skills Quality Authority,Cloud / hosting / managed IT,AWARD_FIRST_EVIDENCE,2,94004.75,59.3
AUSTENDER_V1,Australia,National Capital Authority,Office supplies / consumables resale,AWARD_FIRST_EVIDENCE,2,31652.035,59.22
AUSTENDER_V1,Australia,National Blood Authority,Office supplies / consumables resale,AWARD_FIRST_EVIDENCE,2,37500.0,59.22
AUSTENDER_V1,Australia,Australian Fisheries Management Authority,Office supplies / consumables resale,AWARD_FIRST_EVIDENCE,2,24274.254999999997,59.22
AUSTENDER_V1,Australia,Productivity Commission,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,67050.75,59.2
AUSTENDER_V1,Australia,Professional Services Review,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,48390.0,59.2
AUSTENDER_V1,Australia,Department of the Treasury,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,91398.62,57.2
AUSTENDER_V1,Australia,Department of Finance,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,177500.0,57.2
AUSTENDER_V1,Australia,Department of Employment and Workplace Relations,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,118517.22,57.2
AUSTENDER_V1,Australia,Parliamentary Budget Office,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,21450.0,56.8
AUSTENDER_V1,Australia,Office of the Fair Work Ombudsman,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,19855.55,56.8
AUSTENDER_V1,Australia,Administrative Appeals Tribunal,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,42515.51,56.8
AUSTENDER_V1,Australia,Office of the Commonwealth Ombudsman,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,30500.0,56.6
AUSTENDER_V1,Australia,Australian Skills Quality Authority,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,24800.005,56.6
AUSTENDER_V1,Australia,Office of the Official Secretary to the Governor-General,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,62100.0,55.9
AUSTENDER_V1,Australia,Organ and Tissue Authority,Event support / production,AWARD_FIRST_EVIDENCE,2,44550.0,55.8
AUSTENDER_V1,Australia,National Capital Authority,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,23322.22,55.4
AUSTENDER_V1,Australia,Administrative Appeals Tribunal,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,36531.0,55.4
AUSTENDER_V1,Australia,Clean Energy Regulator,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,126261.285,54.8
AUSTENDER_V1,Australia,Net Zero Economy Authority,Recruitment / temporary staffing,AWARD_FIRST_EVIDENCE,2,14145.279999999999,54.4
AUSTENDER_V1,Australia,Administrative Review Tribunal,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,47535.67,53.0
AUSTENDER_V1,Australia,Professional Services Review,Courier / mail fulfilment,AWARD_FIRST_EVIDENCE,2,56000.0,53.0
AUSTENDER_V1,Australia,"Department of Infrastructure, Transport, Regional Development, Communications, Sport and the Arts",Event support / production,AWARD_FIRST_EVIDENCE,2,5280.01,51.0
